species,dex,family,base_aspects,source_resolver,texture,base_texture,alpha_iou,status,reason
bulbasaur,1,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0001_bulbasaur/8_bulbasaur_blazing.json,,,,rejected,effect_only_or_no_texture
bulbasaur,1,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0001_bulbasaur/8_bulbasaur_blazing.json,,,,rejected,effect_only_or_no_texture
bulbasaur,1,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0001_bulbasaur/8_bulbasaur_blazing.json,,,,rejected,effect_only_or_no_texture
bulbasaur,1,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0001_bulbasaur/8_bulbasaur_blazing.json,,,,rejected,effect_only_or_no_texture
bulbasaur,1,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0001_bulbasaur/8_bulbasaur_blazing.json,,,,rejected,effect_only_or_no_texture
bulbasaur,1,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0001_bulbasaur/8_bulbasaur_blazing.json,,,,rejected,effect_only_or_no_texture
bulbasaur,1,mythical_halloween,,assets/cobblemon/bedrock/pokemon/resolvers/0001_bulbasaur/9_bulbasaur_halloween.json,mythicalcobbled:textures/pokemon/0001_bulbasaur/bulbasaur_halloween.png,,,rejected,custom_model_or_poser
bulbasaur,1,mythical_halloween,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0001_bulbasaur/9_bulbasaur_halloween.json,mythicalcobbled:textures/pokemon/0001_bulbasaur/bulbasaur_shiny_halloween.png,cobblemon:textures/pokemon/0001_bulbasaur/bulbasaur_shiny.png,-1.000000,rejected,dimension_mismatch_64x64_vs_64x32
bulbasaur,1,mythical_halloween,female,assets/cobblemon/bedrock/pokemon/resolvers/0001_bulbasaur/9_bulbasaur_halloween.json,mythicalcobbled:textures/pokemon/0001_bulbasaur/bulbasaur_halloween.png,cobblemon:textures/pokemon/0001_bulbasaur/bulbasaur.png,-1.000000,rejected,dimension_mismatch_64x64_vs_64x32
bulbasaur,1,mythical_halloween,"shiny,female",assets/cobblemon/bedrock/pokemon/resolvers/0001_bulbasaur/9_bulbasaur_halloween.json,mythicalcobbled:textures/pokemon/0001_bulbasaur/bulbasaur_shiny_halloween.png,cobblemon:textures/pokemon/0001_bulbasaur/bulbasaur_shiny.png,-1.000000,rejected,dimension_mismatch_64x64_vs_64x32
bulbasaur,1,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0001_bulbasaur/9_bulbasaur_halloween.json,,,,rejected,effect_only_or_no_texture
bulbasaur,1,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0001_bulbasaur/9_bulbasaur_halloween.json,,,,rejected,effect_only_or_no_texture
bulbasaur,1,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0001_bulbasaur/9_bulbasaur_halloween.json,,,,rejected,effect_only_or_no_texture
bulbasaur,1,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0001_bulbasaur/9_bulbasaur_halloween.json,,,,rejected,effect_only_or_no_texture
bulbasaur,1,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0001_bulbasaur/9_bulbasaur_halloween.json,,,,rejected,effect_only_or_no_texture
bulbasaur,1,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0001_bulbasaur/9_bulbasaur_halloween.json,,,,rejected,effect_only_or_no_texture
bulbasaur,1,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0001_bulbasaur/9_bulbasaur_halloween.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_twilight,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/10_ivysaur_twilight.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_twilight.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_twilight,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/10_ivysaur_twilight.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_shiny_twilight.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur_shiny.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_twilight,female,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/10_ivysaur_twilight.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_twilight.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_twilight,"shiny,female",assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/10_ivysaur_twilight.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_shiny_twilight.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur_shiny.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/10_ivysaur_twilight.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/10_ivysaur_twilight.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/10_ivysaur_twilight.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/10_ivysaur_twilight.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/10_ivysaur_twilight.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/10_ivysaur_twilight.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/10_ivysaur_twilight.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_frosted,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/11_ivysaur_frosted.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_frosted.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_frosted,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/11_ivysaur_frosted.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_shiny_frosted.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur_shiny.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_frosted,female,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/11_ivysaur_frosted.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_female_frosted.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_frosted,"shiny,female",assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/11_ivysaur_frosted.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_female_shiny_frosted.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur_shiny.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/11_ivysaur_frosted.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/11_ivysaur_frosted.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/11_ivysaur_frosted.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/11_ivysaur_frosted.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/11_ivysaur_frosted.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/11_ivysaur_frosted.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/11_ivysaur_frosted.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_marine,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/12_ivysaur_marine.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_marine.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_marine,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/12_ivysaur_marine.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_shiny_marine.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur_shiny.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_marine,female,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/12_ivysaur_marine.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_female_marine.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_marine,"shiny,female",assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/12_ivysaur_marine.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_female_shiny_marine.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur_shiny.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/12_ivysaur_marine.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/12_ivysaur_marine.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/12_ivysaur_marine.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/12_ivysaur_marine.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/12_ivysaur_marine.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/12_ivysaur_marine.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/12_ivysaur_marine.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_smp_v2,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/13_ivysaur_smp_v2.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_smp_v2.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_smp_v2,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/13_ivysaur_smp_v2.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_shiny_smp_v2.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur_shiny.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_smp_v2,female,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/13_ivysaur_smp_v2.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_female_smp_v2.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_smp_v2,"shiny,female",assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/13_ivysaur_smp_v2.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_female_shiny_smp_v2.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur_shiny.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/13_ivysaur_smp_v2.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/13_ivysaur_smp_v2.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/13_ivysaur_smp_v2.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/13_ivysaur_smp_v2.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/13_ivysaur_smp_v2.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/13_ivysaur_smp_v2.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/13_ivysaur_smp_v2.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/2_ivysaur_base.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/2_ivysaur_base.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/2_ivysaur_base.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/2_ivysaur_base.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/2_ivysaur_base.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/2_ivysaur_base.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/2_ivysaur_base.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_twilight,female,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/3_ivysaur_female.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_female_twilight.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_twilight,"shiny,female",assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/3_ivysaur_female.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_female_shiny_twilight.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur_shiny.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_rainbow,female,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/3_ivysaur_female.json,mythicalcobbled:textures/pokemon/0001_bulbasaur/bulbasaur_female_rainbow.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_rainbow,"female,shiny",assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/3_ivysaur_female.json,mythicalcobbled:textures/pokemon/0001_bulbasaur/bulbasaur_female_shiny_rainbow.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur_shiny.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/3_ivysaur_female.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/3_ivysaur_female.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/3_ivysaur_female.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/3_ivysaur_female.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/3_ivysaur_female.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/3_ivysaur_female.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/3_ivysaur_female.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_rainbow,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/4_ivysaur_rainbow.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_rainbow.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur.png,-1.000000,rejected,dimension_mismatch_256x256_vs_64x64
ivysaur,2,mythical_rainbow,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/4_ivysaur_rainbow.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_shiny_rainbow.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur_shiny.png,-1.000000,rejected,dimension_mismatch_256x256_vs_64x64
ivysaur,2,mythical_rainbow,female,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/4_ivysaur_rainbow.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_rainbow.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur.png,-1.000000,rejected,dimension_mismatch_256x256_vs_64x64
ivysaur,2,mythical_rainbow,"shiny,female",assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/4_ivysaur_rainbow.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_shiny_rainbow.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur_shiny.png,-1.000000,rejected,dimension_mismatch_256x256_vs_64x64
ivysaur,2,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/4_ivysaur_rainbow.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/4_ivysaur_rainbow.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/4_ivysaur_rainbow.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/4_ivysaur_rainbow.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/4_ivysaur_rainbow.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/4_ivysaur_rainbow.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/4_ivysaur_rainbow.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_gilded,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/5_ivysaur_gilded.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_gilded.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_gilded,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/5_ivysaur_gilded.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_shiny_gilded.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur_shiny.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_gilded,female,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/5_ivysaur_gilded.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_female_gilded.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_gilded,"shiny,female",assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/5_ivysaur_gilded.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_female_shiny_gilded.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur_shiny.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/5_ivysaur_gilded.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/5_ivysaur_gilded.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/5_ivysaur_gilded.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/5_ivysaur_gilded.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/5_ivysaur_gilded.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/5_ivysaur_gilded.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/5_ivysaur_gilded.json,,,,rejected,effect_only_or_no_texture
ivysaur,2,mythical_shadow,,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/6_ivysaur_shadow.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_shadow.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_shadow,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/6_ivysaur_shadow.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_shiny_shadow.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur_shiny.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_shadow,female,assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/6_ivysaur_shadow.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_female_shadow.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
ivysaur,2,mythical_shadow,"shiny,female",assets/cobblemon/bedrock/pokemon/resolvers/0002_ivysaur/6_ivysaur_shadow.json,mythicalcobbled:textures/pokemon/0002_ivysaur/ivysaur_female_shiny_shadow.png,cobblemon:textures/pokemon/0002_ivysaur/ivysaur_shiny.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
